time_sec,stance
473.5,Right-Handed
473.5,Right-Handed
473.6,Right-Handed
473.6,Right-Handed
473.6,Right-Handed
473.7,Right-Handed
473.7,Right-Handed
473.7,Right-Handed
473.8,Right-Handed
473.8,Right-Handed
473.8,Right-Handed
473.9,Right-Handed
473.9,Right-Handed
473.9,Right-Handed
474.0,Right-Handed
474.0,Right-Handed
474.0,Right-Handed
474.1,Right-Handed
474.1,Right-Handed
474.1,Right-Handed
474.2,Right-Handed
474.2,Right-Handed
474.2,Right-Handed
474.3,Right-Handed
474.3,Right-Handed
474.3,Right-Handed
474.4,Right-Handed
474.4,Right-Handed
474.4,Right-Handed
474.5,Right-Handed
474.5,Right-Handed
474.5,Right-Handed
474.6,Right-Handed
474.6,Right-Handed
474.6,Right-Handed
474.7,Right-Handed
474.7,Right-Handed
474.7,Right-Handed
474.8,Right-Handed
474.8,Left-Handed
474.8,Left-Handed
474.9,Left-Handed
474.9,Left-Handed
474.9,Left-Handed
475.0,Left-Handed
475.0,Left-Handed
475.0,Left-Handed
475.1,Left-Handed
475.1,Left-Handed
475.1,Left-Handed
475.2,Left-Handed
475.2,Left-Handed
475.2,Left-Handed
475.3,Left-Handed
475.3,Left-Handed
475.3,Left-Handed
475.4,Left-Handed
475.4,Left-Handed
475.4,Left-Handed
475.5,Left-Handed
475.5,Left-Handed
475.5,Left-Handed
475.6,Left-Handed
475.6,Left-Handed
475.6,Left-Handed
475.7,Left-Handed
475.7,Left-Handed
475.7,Left-Handed
475.8,Left-Handed
475.8,Left-Handed
475.8,Left-Handed
475.9,Left-Handed
475.9,Left-Handed
475.9,Left-Handed
476.0,Left-Handed
476.0,Left-Handed
476.0,Left-Handed
476.1,Right-Handed
476.1,Right-Handed
476.1,Right-Handed
476.2,Right-Handed
476.2,Right-Handed
476.2,Right-Handed
476.3,Right-Handed
476.3,Right-Handed
476.3,Right-Handed
476.4,Left-Handed
476.4,Left-Handed
476.4,Left-Handed
476.5,Left-Handed
476.5,Left-Handed
476.5,Left-Handed
476.6,Left-Handed
476.6,Left-Handed
476.6,Left-Handed
476.7,Left-Handed
476.7,Right-Handed
476.7,Right-Handed
476.8,Right-Handed
476.8,Right-Handed
476.8,Right-Handed
476.9,Right-Handed
476.9,Right-Handed
476.9,Right-Handed
477.0,Right-Handed
477.0,Right-Handed
477.0,Right-Handed
477.1,Right-Handed
477.1,Right-Handed
477.1,Right-Handed
477.2,Right-Handed
477.2,Right-Handed
477.2,Right-Handed
477.3,Right-Handed
477.3,Right-Handed
477.3,Right-Handed
477.4,Left-Handed
477.4,Left-Handed
477.4,Left-Handed
477.5,Left-Handed
477.5,Left-Handed
477.5,Left-Handed
477.6,Left-Handed
477.6,Left-Handed
477.6,Left-Handed
477.7,Left-Handed
477.7,Left-Handed
477.7,Right-Handed
477.8,Right-Handed
477.8,Right-Handed
477.8,Right-Handed
477.9,Right-Handed
477.9,Right-Handed
477.9,Right-Handed
478.0,Right-Handed
478.0,Right-Handed
478.0,Right-Handed
478.1,Right-Handed
478.1,Right-Handed
478.1,Right-Handed
478.2,Right-Handed
478.2,Right-Handed
478.2,Right-Handed
478.3,Right-Handed
478.3,Right-Handed
478.3,Right-Handed
478.4,Left-Handed
478.4,Left-Handed
478.4,Left-Handed
478.5,Left-Handed
478.5,Left-Handed
478.5,Left-Handed
478.6,Left-Handed
478.6,Left-Handed
478.6,Left-Handed
478.7,Left-Handed
478.7,Left-Handed
478.7,Left-Handed
478.8,Left-Handed
478.8,Left-Handed
478.8,Left-Handed
478.9,Left-Handed
478.9,Left-Handed
478.9,Left-Handed
479.0,Left-Handed
479.0,Left-Handed
479.0,Left-Handed
479.1,Left-Handed
479.1,Left-Handed
479.1,Left-Handed
479.2,Left-Handed
479.2,Left-Handed
479.2,Left-Handed
479.3,Right-Handed
479.3,Right-Handed
479.3,Right-Handed
479.4,Right-Handed
479.4,Right-Handed
479.4,Right-Handed
479.5,Right-Handed
479.5,Right-Handed
479.5,Right-Handed
479.6,Right-Handed
479.6,Right-Handed
479.6,Right-Handed
479.7,Right-Handed
479.7,Right-Handed
479.7,Right-Handed
479.8,Right-Handed
479.8,Right-Handed
479.8,Right-Handed
479.9,Right-Handed
479.9,Right-Handed
479.9,Right-Handed
480.0,Right-Handed
480.0,Right-Handed
480.0,Right-Handed
480.1,Right-Handed
480.1,Right-Handed
480.1,Right-Handed
480.2,Right-Handed
480.2,Right-Handed
480.2,Right-Handed
480.3,Right-Handed
480.3,Right-Handed
480.3,Right-Handed
480.4,Right-Handed
480.4,Right-Handed
480.4,Right-Handed
480.5,Right-Handed
480.5,Right-Handed
480.5,Right-Handed
480.6,Right-Handed
480.6,Right-Handed
480.6,Right-Handed
480.7,Right-Handed
480.7,Right-Handed
480.7,Right-Handed
480.8,Right-Handed
480.8,Right-Handed
480.8,Right-Handed
480.9,Right-Handed
480.9,Right-Handed
480.9,Right-Handed
481.0,Right-Handed
481.0,Right-Handed
481.0,Right-Handed
481.1,Right-Handed
481.1,Right-Handed
481.1,Right-Handed
481.2,Right-Handed
481.2,Right-Handed
481.2,Right-Handed
481.3,Right-Handed
481.3,Right-Handed
481.3,Right-Handed
481.4,Right-Handed
481.4,Right-Handed
481.4,Right-Handed
481.5,Right-Handed
481.5,Right-Handed
481.5,Right-Handed
481.6,Right-Handed
481.6,Right-Handed
481.6,Right-Handed
481.7,Right-Handed
481.7,Right-Handed
481.7,Right-Handed
481.8,Right-Handed
481.8,Right-Handed
481.8,Right-Handed
481.9,Right-Handed
481.9,Right-Handed
481.9,Right-Handed
482.0,Right-Handed
482.0,Right-Handed
482.0,Right-Handed
482.1,Right-Handed
482.1,Right-Handed
482.1,Right-Handed
482.2,Right-Handed
482.2,Right-Handed
482.2,Right-Handed
482.3,Right-Handed
482.3,Right-Handed
482.3,Right-Handed
482.4,Right-Handed
482.4,Right-Handed
482.4,Right-Handed
482.5,Right-Handed
482.5,Right-Handed
482.5,Right-Handed
482.6,Right-Handed
482.6,Right-Handed
482.6,Right-Handed
482.7,Right-Handed
482.7,Right-Handed
482.7,Right-Handed
482.8,Right-Handed
482.8,Right-Handed
482.8,Right-Handed
482.9,Right-Handed
482.9,Right-Handed
482.9,Right-Handed
483.0,Right-Handed
483.0,Right-Handed
483.0,Right-Handed
483.1,Right-Handed
483.1,Right-Handed
483.1,Right-Handed
483.2,Right-Handed
483.2,Right-Handed
483.2,Right-Handed
483.3,Right-Handed
483.3,Right-Handed
483.3,Right-Handed
483.4,Right-Handed
483.4,Right-Handed
483.4,Right-Handed
483.5,Right-Handed
483.5,Right-Handed
483.5,Right-Handed
483.6,Right-Handed
483.6,Right-Handed
483.6,Right-Handed
483.7,Right-Handed
483.7,Right-Handed
483.7,Right-Handed
483.8,Right-Handed
483.8,Right-Handed
483.8,Right-Handed
483.9,Right-Handed
483.9,Right-Handed
483.9,Right-Handed
484.0,Right-Handed
484.0,Right-Handed
484.0,Right-Handed
484.1,Right-Handed
484.1,Right-Handed
484.1,Right-Handed
484.2,Right-Handed
484.2,Right-Handed
484.2,Right-Handed
484.3,Right-Handed
484.3,Right-Handed
484.3,Right-Handed
484.4,Right-Handed
484.4,Right-Handed
484.4,Right-Handed
484.5,Right-Handed
484.5,Right-Handed
484.5,Right-Handed
484.6,Right-Handed
484.6,Right-Handed
484.6,Right-Handed
484.7,Right-Handed
484.7,Right-Handed
484.7,Right-Handed
484.8,Right-Handed
484.8,Right-Handed
484.8,Right-Handed
484.9,Right-Handed
484.9,Right-Handed
484.9,Right-Handed
485.0,Right-Handed
485.0,Right-Handed
485.0,Right-Handed
485.1,Right-Handed
485.1,Right-Handed
485.1,Right-Handed
485.2,Right-Handed
485.2,Right-Handed
485.2,Right-Handed
485.3,Right-Handed
485.3,Right-Handed
485.3,Right-Handed
485.4,Right-Handed
485.4,Right-Handed
485.4,Right-Handed
485.5,Right-Handed
485.5,Right-Handed
485.5,Right-Handed
485.6,Right-Handed
485.6,Right-Handed
485.6,Right-Handed
485.7,Right-Handed
485.7,Right-Handed
485.7,Right-Handed
485.8,Right-Handed
485.8,Right-Handed
485.8,Right-Handed
485.9,Right-Handed
485.9,Right-Handed
485.9,Right-Handed
486.0,Right-Handed
486.0,Right-Handed
486.0,Right-Handed
486.1,Right-Handed
486.1,Right-Handed
486.1,Right-Handed
486.2,Right-Handed
486.2,Right-Handed
486.2,Right-Handed
486.3,Right-Handed
486.3,Right-Handed
486.3,Right-Handed
486.4,Right-Handed
486.4,Right-Handed
486.4,Right-Handed
486.5,Right-Handed
486.5,Right-Handed
486.5,Right-Handed
486.6,Right-Handed
486.6,Right-Handed
486.6,Right-Handed
486.7,Right-Handed
486.7,Right-Handed
486.7,Right-Handed
486.8,Right-Handed
486.8,Right-Handed
486.8,Right-Handed
486.9,Right-Handed
486.9,Right-Handed
486.9,Right-Handed
487.0,Right-Handed
487.0,Right-Handed
487.0,Right-Handed
487.1,Right-Handed
487.1,Left-Handed
487.1,Left-Handed
487.2,Left-Handed
487.2,Left-Handed
487.2,Left-Handed
487.3,Left-Handed
487.3,Left-Handed
487.3,Left-Handed
487.4,Left-Handed
487.4,Left-Handed
487.4,Left-Handed
487.5,Left-Handed
487.5,Left-Handed
487.5,Left-Handed
487.6,Left-Handed
487.6,Left-Handed
487.6,Left-Handed
487.7,Left-Handed
487.7,Left-Handed
487.7,Left-Handed
487.8,Left-Handed
487.8,Left-Handed
487.8,Left-Handed
487.9,Left-Handed
487.9,Left-Handed
487.9,Left-Handed
488.0,Left-Handed
488.0,Left-Handed
488.0,Right-Handed
488.1,Right-Handed
488.1,Right-Handed
488.1,Right-Handed
488.2,Right-Handed
488.2,Right-Handed
488.2,Right-Handed
488.3,Right-Handed
488.3,Right-Handed
488.3,Right-Handed
488.4,Right-Handed
488.4,Right-Handed
488.4,Right-Handed
488.5,Right-Handed
488.5,Right-Handed
488.5,Right-Handed
488.6,Right-Handed
488.6,Right-Handed
488.6,Right-Handed
488.7,Right-Handed
488.7,Right-Handed
488.7,Right-Handed
488.8,Right-Handed
488.8,Right-Handed
488.8,Right-Handed
488.9,Right-Handed
488.9,Right-Handed
488.9,Right-Handed
489.0,Right-Handed
489.0,Right-Handed
489.0,Right-Handed
489.1,Right-Handed
489.1,Right-Handed
489.1,Right-Handed
489.2,Right-Handed
489.2,Right-Handed
489.2,Right-Handed
489.3,Right-Handed
489.3,Right-Handed
489.3,Right-Handed
489.4,Right-Handed
489.4,Right-Handed
489.4,Right-Handed
489.5,Right-Handed
489.5,Right-Handed
489.5,Right-Handed
489.6,Right-Handed
489.6,Right-Handed
489.6,Right-Handed
489.7,Right-Handed
489.7,Right-Handed
489.7,Right-Handed
489.8,Right-Handed
489.8,Right-Handed
489.8,Right-Handed
489.9,Right-Handed
489.9,Right-Handed
489.9,Right-Handed
490.0,Right-Handed
490.0,Right-Handed
490.0,Right-Handed
490.1,Right-Handed
490.1,Right-Handed
490.1,Right-Handed
490.2,Right-Handed
490.2,Right-Handed
490.2,Right-Handed
490.3,Right-Handed
490.3,Right-Handed
490.3,Right-Handed
490.4,Right-Handed
490.4,Right-Handed
490.4,Right-Handed
490.5,Right-Handed
490.5,Right-Handed
490.5,Right-Handed
490.6,Right-Handed
490.6,Right-Handed
490.6,Right-Handed
490.7,Right-Handed
490.7,Right-Handed
490.7,Right-Handed
490.8,Right-Handed
490.8,Right-Handed
490.8,Right-Handed
490.9,Right-Handed
490.9,Right-Handed
490.9,Right-Handed
491.0,Right-Handed
491.0,Right-Handed
491.0,Left-Handed
491.1,Left-Handed
491.1,Left-Handed
491.1,Left-Handed
491.2,Left-Handed
491.2,Left-Handed
491.2,Left-Handed
491.3,Left-Handed
491.3,Left-Handed
491.3,Left-Handed
491.4,Left-Handed
491.4,Left-Handed
491.4,Left-Handed
491.5,Left-Handed
491.5,Left-Handed
491.5,Left-Handed
491.6,Left-Handed
491.6,Left-Handed
491.6,Left-Handed
491.7,Right-Handed
491.7,Right-Handed
491.7,Right-Handed
491.8,Right-Handed
491.8,Right-Handed
491.8,Right-Handed
491.9,Right-Handed
491.9,Right-Handed
491.9,Right-Handed
492.0,Right-Handed
492.0,Right-Handed
492.0,Right-Handed
492.1,Right-Handed
492.1,Right-Handed
492.1,Right-Handed
492.2,Right-Handed
492.2,Right-Handed
492.2,Right-Handed
492.3,Right-Handed
492.3,Right-Handed
492.3,Right-Handed
492.4,Right-Handed
492.4,Right-Handed
492.4,Right-Handed
492.5,Right-Handed
492.5,Right-Handed
492.5,Right-Handed
492.6,Right-Handed
492.6,Right-Handed
492.6,Right-Handed
492.7,Right-Handed
492.7,Right-Handed
492.7,Right-Handed
492.8,Right-Handed
492.8,Right-Handed
492.8,Right-Handed
492.9,Right-Handed
492.9,Right-Handed
492.9,Right-Handed
493.0,Right-Handed
493.0,Right-Handed
493.0,Right-Handed
493.1,Right-Handed
493.1,Right-Handed
493.1,Right-Handed
493.2,Right-Handed
493.2,Right-Handed
493.2,Right-Handed
493.3,Right-Handed
493.3,Right-Handed
493.3,Right-Handed
493.4,Right-Handed
493.4,Right-Handed
493.4,Right-Handed
493.5,Right-Handed
493.5,Right-Handed
493.5,Right-Handed
493.6,Right-Handed
493.6,Right-Handed
493.6,Right-Handed
493.7,Right-Handed
493.7,Right-Handed
493.7,Right-Handed
493.8,Right-Handed
493.8,Right-Handed
493.8,Right-Handed
493.9,Right-Handed
493.9,Right-Handed
493.9,Right-Handed
494.0,Right-Handed
494.0,Right-Handed
494.0,Right-Handed
494.1,Right-Handed
494.1,Right-Handed
494.1,Right-Handed
494.2,Right-Handed
494.2,Right-Handed
494.2,Right-Handed
494.3,Right-Handed
494.3,Right-Handed
494.3,Right-Handed
494.4,Right-Handed
494.4,Right-Handed
494.4,Right-Handed
494.5,Right-Handed
494.5,Right-Handed
494.5,Right-Handed
494.6,Right-Handed
494.6,Right-Handed
494.6,Right-Handed
494.7,Right-Handed
494.7,Right-Handed
494.7,Right-Handed
494.8,Right-Handed
494.8,Right-Handed
494.8,Right-Handed
494.9,Right-Handed
494.9,Right-Handed
494.9,Right-Handed
495.0,Right-Handed
495.0,Right-Handed
495.0,Right-Handed
495.1,Right-Handed
495.1,Right-Handed
495.1,Right-Handed
495.2,Right-Handed
495.2,Right-Handed
495.2,Right-Handed
495.3,Right-Handed
495.3,Right-Handed
495.3,Right-Handed
495.4,Right-Handed
495.4,Right-Handed
495.4,Right-Handed
495.5,Right-Handed
495.5,Right-Handed
495.5,Right-Handed
495.6,Right-Handed
495.6,Right-Handed
495.6,Right-Handed
495.7,Right-Handed
495.7,Left-Handed
495.7,Left-Handed
495.8,Left-Handed
495.8,Left-Handed
495.8,Left-Handed
495.9,Left-Handed
495.9,Left-Handed
495.9,Left-Handed
496.0,Left-Handed
496.0,Left-Handed
496.0,Left-Handed
496.1,Left-Handed
496.1,Right-Handed
496.1,Right-Handed
496.2,Right-Handed
496.2,Right-Handed
496.2,Right-Handed
496.3,Right-Handed
496.3,Right-Handed
496.3,Right-Handed
496.4,Right-Handed
496.4,Right-Handed
496.4,Right-Handed
496.5,Right-Handed
496.5,Right-Handed
496.5,Right-Handed
496.6,Right-Handed
496.6,Right-Handed
496.6,Right-Handed
496.7,Right-Handed
496.7,Right-Handed
496.7,Right-Handed
496.8,Right-Handed
496.8,Right-Handed
496.8,Right-Handed
496.9,Right-Handed
496.9,Right-Handed
496.9,Right-Handed
497.0,Right-Handed
497.0,Right-Handed
497.0,Right-Handed
497.1,Right-Handed
497.1,Right-Handed
497.1,Right-Handed
497.2,Right-Handed
497.2,Right-Handed
497.2,Right-Handed
497.3,Right-Handed
497.3,Right-Handed
497.3,Right-Handed
497.4,Right-Handed
497.4,Right-Handed
497.4,Right-Handed
497.5,Right-Handed
497.5,Right-Handed
497.5,Right-Handed
497.6,Right-Handed
497.6,Right-Handed
497.6,Right-Handed
497.7,Right-Handed
497.7,Right-Handed
497.7,Right-Handed
497.8,Right-Handed
497.8,Right-Handed
497.8,Right-Handed
497.9,Right-Handed
497.9,Right-Handed
497.9,Right-Handed
498.0,Right-Handed
498.0,Right-Handed
498.0,Right-Handed
498.1,Right-Handed
498.1,Right-Handed
498.1,Right-Handed
498.2,Right-Handed
498.2,Right-Handed
498.2,Right-Handed
498.3,Right-Handed
498.3,Right-Handed
498.3,Right-Handed
498.4,Right-Handed
498.4,Right-Handed
498.4,Right-Handed
498.5,Right-Handed
498.5,Right-Handed
498.5,Right-Handed
498.6,Right-Handed
498.6,Right-Handed
498.6,Right-Handed
498.7,Right-Handed
498.7,Right-Handed
498.7,Right-Handed
498.8,Right-Handed
498.8,Right-Handed
498.8,Right-Handed
498.9,Right-Handed
498.9,Right-Handed
498.9,Right-Handed
499.0,Right-Handed
499.0,Right-Handed
499.0,Right-Handed
499.1,Right-Handed
499.1,Right-Handed
499.1,Right-Handed
499.2,Right-Handed
499.2,Right-Handed
499.2,Right-Handed
499.3,Right-Handed
499.3,Right-Handed
499.3,Right-Handed
499.4,Right-Handed
499.4,Right-Handed
499.4,Right-Handed
499.5,Right-Handed
499.5,Right-Handed
499.5,Right-Handed
499.6,Right-Handed
499.6,Right-Handed
499.6,Right-Handed
499.7,Right-Handed
499.7,Right-Handed
499.7,Right-Handed
499.8,Right-Handed
499.8,Right-Handed
499.8,Right-Handed
499.9,Right-Handed
499.9,Right-Handed
499.9,Right-Handed
500.0,Right-Handed
500.0,Right-Handed
500.0,Right-Handed
500.1,Right-Handed
500.1,Right-Handed
500.1,Right-Handed
500.2,Right-Handed
500.2,Right-Handed
500.2,Right-Handed
500.3,Right-Handed
500.3,Right-Handed
500.3,Right-Handed
500.4,Right-Handed
500.4,Right-Handed
500.4,Right-Handed
500.5,Right-Handed
500.5,Right-Handed
500.5,Right-Handed
500.6,Right-Handed
500.6,Right-Handed
500.6,Right-Handed
500.7,Right-Handed
500.7,Right-Handed
500.7,Right-Handed
500.8,Right-Handed
500.8,Right-Handed
500.8,Right-Handed
500.9,Right-Handed
500.9,Right-Handed
500.9,Right-Handed
501.0,Right-Handed
501.0,Right-Handed
501.0,Right-Handed
501.1,Right-Handed
501.1,Right-Handed
501.1,Right-Handed
501.2,Right-Handed
501.2,Right-Handed
501.2,Right-Handed
501.3,Right-Handed
501.3,Right-Handed
501.3,Right-Handed
501.4,Right-Handed
501.4,Right-Handed
501.4,Right-Handed
501.5,Right-Handed
501.5,Right-Handed
501.5,Right-Handed
501.6,Right-Handed
501.6,Right-Handed
501.6,Right-Handed
501.7,Right-Handed
501.7,Right-Handed
501.7,Right-Handed
501.8,Right-Handed
501.8,Right-Handed
501.8,Right-Handed
501.9,Right-Handed
501.9,Right-Handed
501.9,Right-Handed
502.0,Right-Handed
502.0,Right-Handed
502.0,Right-Handed
502.1,Right-Handed
502.1,Right-Handed
502.1,Right-Handed
502.2,Right-Handed
502.2,Right-Handed
502.2,Right-Handed
502.3,Right-Handed
502.3,Right-Handed
502.3,Right-Handed
502.4,Right-Handed
502.4,Right-Handed
502.4,Right-Handed
502.5,Right-Handed
502.5,Right-Handed
502.5,Right-Handed
502.6,Right-Handed
502.6,Right-Handed
502.6,Right-Handed
502.7,Right-Handed
502.7,Right-Handed
502.7,Right-Handed
502.8,Right-Handed
502.8,Right-Handed
502.8,Right-Handed
502.9,Right-Handed
502.9,Right-Handed
502.9,Right-Handed
503.0,Right-Handed
503.0,Right-Handed
503.0,Right-Handed
503.1,Right-Handed
503.1,Right-Handed
503.1,Right-Handed
503.2,Right-Handed
503.2,Right-Handed
503.2,Right-Handed
503.3,Right-Handed
503.3,Right-Handed
503.3,Right-Handed
503.4,Right-Handed
503.4,Right-Handed
503.4,Right-Handed
503.5,Right-Handed
503.5,Right-Handed
503.5,Right-Handed
503.6,Right-Handed
503.6,Right-Handed
503.6,Right-Handed
503.7,Right-Handed
503.7,Right-Handed
503.7,Right-Handed
503.8,Right-Handed
503.8,Right-Handed
503.8,Right-Handed
503.9,Right-Handed
503.9,Right-Handed
503.9,Right-Handed
504.0,Right-Handed
504.0,Right-Handed
504.0,Right-Handed
504.1,Right-Handed
504.1,Right-Handed
504.1,Right-Handed
504.2,Right-Handed
504.2,Right-Handed
504.2,Right-Handed
504.3,Right-Handed
504.3,Right-Handed
504.3,Right-Handed
504.4,Right-Handed
504.4,Right-Handed
504.4,Right-Handed
504.5,Right-Handed
504.5,Right-Handed
504.5,Right-Handed
504.6,Right-Handed
504.6,Right-Handed
504.6,Right-Handed
504.7,Right-Handed
504.7,Right-Handed
504.7,Right-Handed
504.8,Right-Handed
504.8,Right-Handed
504.8,Right-Handed
504.9,Right-Handed
504.9,Right-Handed
504.9,Right-Handed
505.0,Right-Handed
505.0,Right-Handed
505.0,Right-Handed
505.1,Right-Handed
505.1,Right-Handed
505.1,Right-Handed
505.2,Right-Handed
505.2,Right-Handed
505.2,Right-Handed
505.3,Right-Handed
505.3,Right-Handed
505.3,Right-Handed
505.4,Right-Handed
505.4,Right-Handed
505.4,Right-Handed
505.5,Right-Handed
505.5,Right-Handed
505.5,Right-Handed
505.6,Right-Handed
505.6,Right-Handed
505.6,Right-Handed
505.7,Right-Handed
505.7,Right-Handed
505.7,Left-Handed
505.8,Left-Handed
505.8,Left-Handed
505.8,Left-Handed
505.9,Left-Handed
505.9,Left-Handed
505.9,Left-Handed
506.0,Left-Handed
506.0,Left-Handed
506.0,Left-Handed
506.1,Left-Handed
506.1,Left-Handed
506.1,Left-Handed
506.2,Left-Handed
506.2,Left-Handed
506.2,Left-Handed
506.3,Left-Handed
506.3,Left-Handed
506.3,Left-Handed
506.4,Left-Handed
506.4,Left-Handed
506.4,Left-Handed
506.5,Left-Handed
506.5,Left-Handed
506.5,Left-Handed
506.6,Left-Handed
506.6,Left-Handed
506.6,Left-Handed
506.7,Left-Handed
506.7,Left-Handed
506.7,Left-Handed
506.8,Left-Handed
506.8,Left-Handed
506.8,Left-Handed
506.9,Left-Handed
506.9,Left-Handed
506.9,Left-Handed
507.0,Left-Handed
507.0,Left-Handed
507.0,Left-Handed
507.1,Left-Handed
507.1,Left-Handed
507.1,Left-Handed
507.2,Left-Handed
507.2,Left-Handed
507.2,Left-Handed
507.3,Left-Handed
507.3,Left-Handed
507.3,Left-Handed
507.4,Left-Handed
507.4,Left-Handed
507.4,Left-Handed
507.5,Left-Handed
507.5,Left-Handed
507.5,Left-Handed
507.6,Left-Handed
507.6,Left-Handed
507.6,Left-Handed
507.7,Left-Handed
507.7,Left-Handed
507.7,Left-Handed
507.8,Left-Handed
507.8,Left-Handed
507.8,Left-Handed
507.9,Left-Handed
507.9,Right-Handed
507.9,Right-Handed
508.0,Right-Handed
508.0,Right-Handed
508.0,Right-Handed
508.1,Right-Handed
508.1,Right-Handed
508.1,Right-Handed
508.2,Right-Handed
508.2,Right-Handed
508.2,Right-Handed
508.3,Right-Handed
508.3,Right-Handed
508.3,Right-Handed
508.4,Right-Handed
508.4,Right-Handed
508.4,Right-Handed
508.5,Right-Handed
508.5,Right-Handed
508.5,Right-Handed
508.6,Right-Handed
508.6,Right-Handed
508.6,Right-Handed
508.7,Right-Handed
508.7,Right-Handed
508.7,Right-Handed
508.8,Right-Handed
508.8,Right-Handed
508.8,Right-Handed
508.9,Right-Handed
508.9,Right-Handed
508.9,Right-Handed
509.0,Right-Handed
509.0,Right-Handed
509.0,Right-Handed
509.1,Right-Handed
509.1,Right-Handed
509.1,Right-Handed
509.2,Right-Handed
509.2,Right-Handed
509.2,Right-Handed
509.3,Right-Handed
509.3,Right-Handed
509.3,Right-Handed
509.4,Right-Handed
509.4,Right-Handed
509.4,Right-Handed
509.5,Right-Handed
509.5,Right-Handed
509.5,Right-Handed
509.6,Right-Handed
509.6,Right-Handed
509.6,Right-Handed
509.7,Right-Handed
509.7,Right-Handed
509.7,Right-Handed
509.8,Right-Handed
509.8,Right-Handed
509.8,Right-Handed
509.9,Right-Handed
509.9,Right-Handed
509.9,Right-Handed
510.0,Right-Handed
510.0,Right-Handed
510.0,Right-Handed
510.1,Right-Handed
510.1,Right-Handed
510.1,Right-Handed
510.2,Right-Handed
510.2,Right-Handed
510.2,Right-Handed
510.3,Right-Handed
510.3,Right-Handed
510.3,Right-Handed
510.4,Right-Handed
510.4,Right-Handed
510.4,Right-Handed
510.5,Right-Handed
510.5,Right-Handed
510.5,Right-Handed
510.6,Right-Handed
510.6,Right-Handed
510.6,Right-Handed
510.7,Right-Handed
510.7,Right-Handed
510.7,Right-Handed
510.8,Right-Handed
510.8,Right-Handed
510.8,Right-Handed
510.9,Right-Handed
510.9,Right-Handed
510.9,Right-Handed
511.0,Right-Handed
511.0,Right-Handed
511.0,Right-Handed
511.1,Right-Handed
511.1,Right-Handed
511.1,Right-Handed
511.2,Right-Handed
511.2,Right-Handed
511.2,Right-Handed
511.3,Right-Handed
511.3,Right-Handed
511.3,Right-Handed
511.4,Right-Handed
511.4,Right-Handed
511.4,Right-Handed
511.5,Right-Handed
511.5,Right-Handed
511.5,Right-Handed
511.6,Right-Handed
511.6,Right-Handed
511.6,Right-Handed
511.7,Right-Handed
511.7,Right-Handed
511.7,Right-Handed
511.8,Right-Handed
511.8,Right-Handed
511.8,Right-Handed
511.9,Right-Handed
511.9,Right-Handed
511.9,Right-Handed
512.0,Right-Handed
512.0,Right-Handed
512.0,Right-Handed
512.1,Right-Handed
512.1,Right-Handed
512.1,Right-Handed
512.2,Right-Handed
512.2,Left-Handed
512.2,Left-Handed
512.3,Left-Handed
512.3,Left-Handed
512.3,Left-Handed
512.4,Left-Handed
512.4,Right-Handed
512.4,Right-Handed
512.5,Right-Handed
512.5,Right-Handed
512.5,Right-Handed
512.6,Right-Handed
512.6,Right-Handed
512.6,Right-Handed
512.7,Right-Handed
512.7,Right-Handed
512.7,Right-Handed
512.8,Right-Handed
512.8,Right-Handed
512.8,Right-Handed
512.9,Right-Handed
512.9,Right-Handed
512.9,Right-Handed
513.0,Right-Handed
513.0,Right-Handed
513.0,Right-Handed
513.1,Right-Handed
513.1,Right-Handed
513.1,Right-Handed
513.2,Right-Handed
513.2,Right-Handed
513.2,Right-Handed
513.3,Right-Handed
513.3,Right-Handed
513.3,Right-Handed
513.4,Right-Handed
513.4,Right-Handed
513.4,Right-Handed
513.5,Right-Handed
513.5,Right-Handed
513.5,Right-Handed
513.6,Right-Handed
513.6,Right-Handed
513.6,Right-Handed
513.7,Right-Handed
513.7,Right-Handed
513.7,Right-Handed
513.8,Right-Handed
513.8,Right-Handed
513.8,Right-Handed
513.9,Right-Handed
513.9,Right-Handed
513.9,Right-Handed
514.0,Right-Handed
514.0,Right-Handed
514.0,Right-Handed
514.1,Right-Handed
514.1,Right-Handed
514.1,Right-Handed
514.2,Right-Handed
514.2,Right-Handed
514.2,Right-Handed
514.3,Right-Handed
514.3,Right-Handed
514.3,Right-Handed
514.4,Right-Handed
514.4,Right-Handed
514.4,Right-Handed
514.5,Right-Handed
514.5,Right-Handed
514.5,Right-Handed
514.6,Right-Handed
514.6,Right-Handed
514.6,Right-Handed
514.7,Right-Handed
514.7,Right-Handed
514.7,Right-Handed
514.8,Right-Handed
514.8,Right-Handed
514.8,Right-Handed
514.9,Right-Handed
514.9,Right-Handed
514.9,Right-Handed
515.0,Right-Handed
515.0,Right-Handed
515.0,Right-Handed
515.1,Right-Handed
515.1,Right-Handed
515.1,Right-Handed
515.2,Right-Handed
515.2,Right-Handed
515.2,Right-Handed
515.3,Right-Handed
515.3,Right-Handed
515.3,Right-Handed
515.4,Right-Handed
515.4,Right-Handed
515.4,Right-Handed
515.5,Right-Handed
515.5,Right-Handed
515.5,Right-Handed
515.6,Right-Handed
515.6,Right-Handed
515.6,Right-Handed
515.7,Right-Handed
515.7,Right-Handed
515.7,Right-Handed
515.8,Right-Handed
515.8,Right-Handed
515.8,Right-Handed
515.9,Right-Handed
